Date,Price,Open,High,Low,Vol.,Change %,IC_Date,IC_Price,IC_Open,IC_High,IC_Low,IC_Vol.,IC_Change %,Sb_Date,Sb_Price,Sb_Open,Sb_High,Sb_Low,Sb_Vol.,Sb_Change %,axi_Date,axi_Price,axi_Open,axi_High,axi_Low,axi_Vol.,axi_Change %,hdf_Date,hdf_Price,hdf_Open,hdf_High,hdf_Low,hdf_Vol.,hdf_Change %,indu_Date,indu_Price,indu_Open,indu_High,indu_Low,indu_Vol.,indu_Change %,auf_Date,auf_Price,auf_Open,auf_High,auf_Low,auf_Vol.,auf_Change %,ban_Date,ban_Price,ban_Open,ban_High,ban_Low,ban_Vol.,ban_Change %,bob_Date,bob_Price,bob_Open,bob_High,bob_Low,bob_Vol.,bob_Change %,feb_Date,feb_Price,feb_Open,feb_High,feb_Low,feb_Vol.,feb_Change %,hdf_Date,hdf_Price,hdf_Open,hdf_High,hdf_Low,hdf_Vol.,hdf_Change %,pn_Date,pn_Price,pn_Open,pn_High,pn_Low,pn_Vol.,pn_Change %,bank_Date,bank_Open,bank_High,bank_Low,bank_Close,bank_Shares Traded ,bank_Turnover (? Cr),Next_Date,Next_Price,Next_Open,Next_High,Next_Low,Next_Vol.,Next_Change %,Next_IC_Date,Next_IC_Price,Next_IC_Open,Next_IC_High,Next_IC_Low,Next_IC_Vol.,Next_IC_Change %,Next_Sb_Date,Next_Sb_Price,Next_Sb_Open,Next_Sb_High,Next_Sb_Low,Next_Sb_Vol.,Next_Sb_Change %,Next_axi_Date,Next_axi_Price,Next_axi_Open,Next_axi_High,Next_axi_Low,Next_axi_Vol.,Next_axi_Change %,Next_hdf_Date,Next_hdf_Price,Next_hdf_Open,Next_hdf_High,Next_hdf_Low,Next_hdf_Vol.,Next_hdf_Change %,Next_indu_Date,Next_indu_Price,Next_indu_Open,Next_indu_High,Next_indu_Low,Next_indu_Vol.,Next_indu_Change %,Next_auf_Date,Next_auf_Price,Next_auf_Open,Next_auf_High,Next_auf_Low,Next_auf_Vol.,Next_auf_Change %,Next_ban_Date,Next_ban_Price,Next_ban_Open,Next_ban_High,Next_ban_Low,Next_ban_Vol.,Next_ban_Change %,Next_bob_Date,Next_bob_Price,Next_bob_Open,Next_bob_High,Next_bob_Low,Next_bob_Vol.,Next_bob_Change %,Next_feb_Date,Next_feb_Price,Next_feb_Open,Next_feb_High,Next_feb_Low,Next_feb_Vol.,Next_feb_Change %,Next_hdf_Date,Next_hdf_Price,Next_hdf_Open,Next_hdf_High,Next_hdf_Low,Next_hdf_Vol.,Next_hdf_Change %,Next_pn_Date,Next_pn_Price,Next_pn_Open,Next_pn_High,Next_pn_Low,Next_pn_Vol.,Next_pn_Change %,Next_bank_Date,Next_bank_Open,Next_bank_High,Next_bank_Low,Next_bank_Close,Next_bank_Shares Traded ,Next_bank_Turnover (? Cr)
10-08-2023,"1,800.85","1,825.75","1,832.40","1,796.00",5.11M,-1.67%,10-08-2023,964.1,971.55,973.65,959.45,24.86M,-0.88%,10-08-2023,573.65,573.75,577.6,570.1,27.33M,-0.02%,10-08-2023,939.75,948,951.95,937.3,13.59M,-1.08%,10-08-2023,"1,635.85","1,647.05","1,654.25","1,631.00",25.39M,-0.89%,10-08-2023,"1,430.20","1,402.45","1,434.00","1,400.10",3.73M,1.54%,10-08-2023,701.9,717.4,718.25,697.1,3.02M,-2.16%,10-08-2023,228.8,232,232.5,227.35,10.96M,-1.51%,10-08-2023,191.9,193.5,194.8,190.75,19.64M,-1.11%,10-08-2023,134.2,134.3,135.35,133.5,15.36M,-0.30%,10-08-2023,87.55,88,89,87.2,28.91M,-0.68%,10-08-2023,61.25,61.55,62.1,60.7,54.15M,-0.49%,10-Aug-23,44797.65,44980.35,44418.4,44541.8,232038617,12500.78,09-08-2023,"1,831.50","1,834.00","1,834.00","1,816.75",2.62M,0.19%,09-08-2023,972.7,974.95,975.3,963.6,19.32M,-0.73%,09-08-2023,573.75,575,575,568.35,15.77M,0.11%,09-08-2023,950,952,953.3,944.3,7.70M,-0.30%,09-08-2023,"1,650.50","1,653.00","1,654.50","1,631.10",16.68M,0.04%,09-08-2023,"1,408.45","1,405.00","1,410.45","1,392.00",1.22M,0.32%,09-08-2023,717.4,725.8,729.95,712.1,1.77M,-0.47%,09-08-2023,232.3,234.3,234.35,230.1,8.62M,-0.56%,09-08-2023,194.05,195,195.55,192.35,18.26M,-0.41%,09-08-2023,134.6,135.5,135.75,133.2,12.77M,-0.63%,09-08-2023,88.15,87.65,88.3,87.1,21.57M,0.80%,09-08-2023,61.55,62.15,62.3,60.9,50.98M,-0.97%,09-Aug-23,44973.45,44975,44533.75,44880.7,177283295,8244.22
09-08-2023,"1,831.50","1,834.00","1,834.00","1,816.75",2.62M,0.19%,09-08-2023,972.7,974.95,975.3,963.6,19.32M,-0.73%,09-08-2023,573.75,575,575,568.35,15.77M,0.11%,09-08-2023,950,952,953.3,944.3,7.70M,-0.30%,09-08-2023,"1,650.50","1,653.00","1,654.50","1,631.10",16.68M,0.04%,09-08-2023,"1,408.45","1,405.00","1,410.45","1,392.00",1.22M,0.32%,09-08-2023,717.4,725.8,729.95,712.1,1.77M,-0.47%,09-08-2023,232.3,234.3,234.35,230.1,8.62M,-0.56%,09-08-2023,194.05,195,195.55,192.35,18.26M,-0.41%,09-08-2023,134.6,135.5,135.75,133.2,12.77M,-0.63%,09-08-2023,88.15,87.65,88.3,87.1,21.57M,0.80%,09-08-2023,61.55,62.15,62.3,60.9,50.98M,-0.97%,09-Aug-23,44973.45,44975,44533.75,44880.7,177283295,8244.22,08-08-2023,"1,828.00","1,831.50","1,842.65","1,822.05",4.09M,-0.19%,08-08-2023,979.9,975.75,986.6,972.3,23.78M,0.44%,08-08-2023,573.1,571,574.25,568.45,25.04M,0.92%,08-08-2023,952.9,950,959.9,944.05,11.51M,0.58%,08-08-2023,"1,649.90","1,651.70","1,655.60","1,642.05",21.89M,-0.08%,08-08-2023,"1,403.95","1,415.25","1,420.95","1,402.30",1.85M,-0.80%,08-08-2023,720.8,725,729.7,701.4,2.87M,-0.71%,08-08-2023,233.6,230.5,234.5,229.5,13.45M,1.65%,08-08-2023,194.85,190.5,196.45,189.55,27.99M,2.88%,08-08-2023,135.45,134.65,136.3,134.15,12.28M,1.04%,08-08-2023,87.45,87.7,88.75,86.85,21.64M,-0.23%,08-08-2023,62.15,60.45,62.35,60.3,63.02M,2.90%,08-Aug-23,44888.95,45096.85,44817.85,44964.45,229405682,11285.94
08-08-2023,"1,828.00","1,831.50","1,842.65","1,822.05",4.09M,-0.19%,08-08-2023,979.9,975.75,986.6,972.3,23.78M,0.44%,08-08-2023,573.1,571,574.25,568.45,25.04M,0.92%,08-08-2023,952.9,950,959.9,944.05,11.51M,0.58%,08-08-2023,"1,649.90","1,651.70","1,655.60","1,642.05",21.89M,-0.08%,08-08-2023,"1,403.95","1,415.25","1,420.95","1,402.30",1.85M,-0.80%,08-08-2023,720.8,725,729.7,701.4,2.87M,-0.71%,08-08-2023,233.6,230.5,234.5,229.5,13.45M,1.65%,08-08-2023,194.85,190.5,196.45,189.55,27.99M,2.88%,08-08-2023,135.45,134.65,136.3,134.15,12.28M,1.04%,08-08-2023,87.45,87.7,88.75,86.85,21.64M,-0.23%,08-08-2023,62.15,60.45,62.35,60.3,63.02M,2.90%,08-Aug-23,44888.95,45096.85,44817.85,44964.45,229405682,11285.94,07-08-2023,"1,831.55","1,845.00","1,845.00","1,826.40",3.71M,-0.38%,07-08-2023,975.65,970.95,981.5,968.2,16.69M,0.53%,07-08-2023,567.9,577,577,566.65,32.74M,-0.94%,07-08-2023,947.4,952.25,955,944.55,10.92M,-0.51%,07-08-2023,"1,651.25","1,663.10","1,663.10","1,647.55",14.15M,-0.06%,07-08-2023,"1,415.25","1,410.00","1,417.65","1,399.35",2.79M,0.40%,07-08-2023,725.95,729.05,742,723.1,1.46M,-1.75%,07-08-2023,229.8,229,231.15,224.65,10.73M,0.75%,07-08-2023,189.4,189,193.95,187.7,36.76M,-1.02%,07-08-2023,134.05,135.15,135.15,133.1,13.24M,-0.41%,07-08-2023,87.65,87.75,88.45,87.1,25.69M,0.23%,07-08-2023,60.4,60.1,61,59.85,31.91M,0.75%,07-Aug-23,44993.7,45011.35,44773.85,44837.5,200781677,9590.15
07-08-2023,"1,831.55","1,845.00","1,845.00","1,826.40",3.71M,-0.38%,07-08-2023,975.65,970.95,981.5,968.2,16.69M,0.53%,07-08-2023,567.9,577,577,566.65,32.74M,-0.94%,07-08-2023,947.4,952.25,955,944.55,10.92M,-0.51%,07-08-2023,"1,651.25","1,663.10","1,663.10","1,647.55",14.15M,-0.06%,07-08-2023,"1,415.25","1,410.00","1,417.65","1,399.35",2.79M,0.40%,07-08-2023,725.95,729.05,742,723.1,1.46M,-1.75%,07-08-2023,229.8,229,231.15,224.65,10.73M,0.75%,07-08-2023,189.4,189,193.95,187.7,36.76M,-1.02%,07-08-2023,134.05,135.15,135.15,133.1,13.24M,-0.41%,07-08-2023,87.65,87.75,88.45,87.1,25.69M,0.23%,07-08-2023,60.4,60.1,61,59.85,31.91M,0.75%,07-Aug-23,44993.7,45011.35,44773.85,44837.5,200781677,9590.15,04-08-2023,"1,838.50","1,829.00","1,842.80","1,811.15",5.44M,0.84%,04-08-2023,970.5,968.65,976,961.25,20.58M,0.57%,04-08-2023,573.3,594.8,598.7,571.4,52.73M,-2.91%,04-08-2023,952.25,947,954.85,934.65,12.38M,1.79%,04-08-2023,"1,652.20","1,635.15","1,656.50","1,629.25",18.69M,1.45%,04-08-2023,"1,409.60","1,370.05","1,414.90","1,366.30",4.06M,3.31%,04-08-2023,738.9,737.5,743.05,729.4,1.29M,1.46%,04-08-2023,228.1,227.55,230,225.9,9.20M,0.64%,04-08-2023,191.35,194.7,196.15,189.6,32.78M,-1.01%,04-08-2023,134.6,132.95,135.5,131.7,16.66M,1.85%,04-08-2023,87.45,87.7,88.2,86.5,28.67M,0.58%,04-08-2023,59.95,59.7,60.6,59.25,42.68M,0.84%,04-Aug-23,44754.75,45118.05,44520.55,44879.5,245171463,12540.56
04-08-2023,"1,838.50","1,829.00","1,842.80","1,811.15",5.44M,0.84%,04-08-2023,970.5,968.65,976,961.25,20.58M,0.57%,04-08-2023,573.3,594.8,598.7,571.4,52.73M,-2.91%,04-08-2023,952.25,947,954.85,934.65,12.38M,1.79%,04-08-2023,"1,652.20","1,635.15","1,656.50","1,629.25",18.69M,1.45%,04-08-2023,"1,409.60","1,370.05","1,414.90","1,366.30",4.06M,3.31%,04-08-2023,738.9,737.5,743.05,729.4,1.29M,1.46%,04-08-2023,228.1,227.55,230,225.9,9.20M,0.64%,04-08-2023,191.35,194.7,196.15,189.6,32.78M,-1.01%,04-08-2023,134.6,132.95,135.5,131.7,16.66M,1.85%,04-08-2023,87.45,87.7,88.2,86.5,28.67M,0.58%,04-08-2023,59.95,59.7,60.6,59.25,42.68M,0.84%,04-Aug-23,44754.75,45118.05,44520.55,44879.5,245171463,12540.56,03-08-2023,"1,823.25","1,820.10","1,833.85","1,805.85",7.02M,-0.02%,03-08-2023,965,976.55,983,960.05,30.99M,-2.22%,03-08-2023,590.5,598.7,600.85,585,27.77M,-1.33%,03-08-2023,935.55,944.1,946.6,927.15,17.08M,-1.03%,03-08-2023,"1,628.65","1,640.00","1,651.35","1,623.00",28.84M,-0.72%,03-08-2023,"1,364.50","1,376.25","1,380.60","1,354.05",3.63M,-1.21%,03-08-2023,728.25,728.8,737.25,718.65,2.48M,0.32%,03-08-2023,226.65,224.95,227.75,223.2,10.29M,0.51%,03-08-2023,193.3,195,195.4,191.1,21.24M,-0.74%,03-08-2023,132.15,132.75,132.95,130.75,13.59M,-0.45%,03-08-2023,86.95,87.3,87.9,85.85,34.56M,-0.17%,03-08-2023,59.45,59.6,60,58.75,48.28M,-0.08%,03-Aug-23,44862.85,45038.45,44279.4,44513.45,245769556,14309.39
03-08-2023,"1,823.25","1,820.10","1,833.85","1,805.85",7.02M,-0.02%,03-08-2023,965,976.55,983,960.05,30.99M,-2.22%,03-08-2023,590.5,598.7,600.85,585,27.77M,-1.33%,03-08-2023,935.55,944.1,946.6,927.15,17.08M,-1.03%,03-08-2023,"1,628.65","1,640.00","1,651.35","1,623.00",28.84M,-0.72%,03-08-2023,"1,364.50","1,376.25","1,380.60","1,354.05",3.63M,-1.21%,03-08-2023,728.25,728.8,737.25,718.65,2.48M,0.32%,03-08-2023,226.65,224.95,227.75,223.2,10.29M,0.51%,03-08-2023,193.3,195,195.4,191.1,21.24M,-0.74%,03-08-2023,132.15,132.75,132.95,130.75,13.59M,-0.45%,03-08-2023,86.95,87.3,87.9,85.85,34.56M,-0.17%,03-08-2023,59.45,59.6,60,58.75,48.28M,-0.08%,03-Aug-23,44862.85,45038.45,44279.4,44513.45,245769556,14309.39,02-08-2023,"1,823.70","1,840.55","1,847.90","1,818.05",4.18M,-1.42%,02-08-2023,986.95,985.25,994.1,977.5,15.79M,-0.76%,02-08-2023,598.45,609.85,610.5,594.1,14.98M,-2.19%,02-08-2023,945.25,951.5,958.9,936.6,9.32M,-1.53%,02-08-2023,"1,640.50","1,642.00","1,651.50","1,633.15",14.06M,-1.31%,02-08-2023,"1,381.25","1,390.00","1,394.15","1,369.10",1.91M,-0.96%,02-08-2023,725.9,720.15,730.65,714,2.04M,0.59%,02-08-2023,225.5,226.65,226.65,221.1,15.15M,-1.01%,02-08-2023,194.75,200.8,200.9,192.65,24.79M,-3.16%,02-08-2023,132.75,134.8,134.8,130.6,19.10M,-1.74%,02-08-2023,87.1,88.3,88.3,85.55,38.13M,-1.58%,02-08-2023,59.5,61.25,61.4,58.55,74.15M,-3.02%,02-Aug-23,45234.65,45404.9,44720.9,44995.7,233601314,8677.17
02-08-2023,"1,823.70","1,840.55","1,847.90","1,818.05",4.18M,-1.42%,02-08-2023,986.95,985.25,994.1,977.5,15.79M,-0.76%,02-08-2023,598.45,609.85,610.5,594.1,14.98M,-2.19%,02-08-2023,945.25,951.5,958.9,936.6,9.32M,-1.53%,02-08-2023,"1,640.50","1,642.00","1,651.50","1,633.15",14.06M,-1.31%,02-08-2023,"1,381.25","1,390.00","1,394.15","1,369.10",1.91M,-0.96%,02-08-2023,725.9,720.15,730.65,714,2.04M,0.59%,02-08-2023,225.5,226.65,226.65,221.1,15.15M,-1.01%,02-08-2023,194.75,200.8,200.9,192.65,24.79M,-3.16%,02-08-2023,132.75,134.8,134.8,130.6,19.10M,-1.74%,02-08-2023,87.1,88.3,88.3,85.55,38.13M,-1.58%,02-08-2023,59.5,61.25,61.4,58.55,74.15M,-3.02%,02-Aug-23,45234.65,45404.9,44720.9,44995.7,233601314,8677.17,01-08-2023,"1,850.00","1,850.00","1,865.75","1,844.40",4.47M,-0.35%,01-08-2023,994.55,"1,001.65","1,003.70",990.45,15.51M,-0.38%,01-08-2023,611.85,620.2,620.85,610.6,13.49M,-1.35%,01-08-2023,959.9,956,964,952,8.41M,0.63%,01-08-2023,"1,662.25","1,654.45","1,667.45","1,650.00",17.70M,0.67%,01-08-2023,"1,394.60","1,420.75","1,423.20","1,389.35",1.58M,-1.63%,01-08-2023,721.65,730.1,733.55,719.1,1.15M,-1.12%,01-08-2023,227.8,227.3,229,225.6,14.37M,1.97%,01-08-2023,201.1,202.8,202.9,199.85,11.50M,-0.54%,01-08-2023,135.1,136.4,136.4,134.5,12.27M,-0.41%,01-08-2023,88.5,87.65,89.45,87.5,44.06M,1.49%,01-08-2023,61.35,62,62.2,61.05,30.73M,-0.81%,01-Aug-23,45740,45782.75,45471.05,45592.5,175242040,8546.57
01-08-2023,"1,850.00","1,850.00","1,865.75","1,844.40",4.47M,-0.35%,01-08-2023,994.55,"1,001.65","1,003.70",990.45,15.51M,-0.38%,01-08-2023,611.85,620.2,620.85,610.6,13.49M,-1.35%,01-08-2023,959.9,956,964,952,8.41M,0.63%,01-08-2023,"1,662.25","1,654.45","1,667.45","1,650.00",17.70M,0.67%,01-08-2023,"1,394.60","1,420.75","1,423.20","1,389.35",1.58M,-1.63%,01-08-2023,721.65,730.1,733.55,719.1,1.15M,-1.12%,01-08-2023,227.8,227.3,229,225.6,14.37M,1.97%,01-08-2023,201.1,202.8,202.9,199.85,11.50M,-0.54%,01-08-2023,135.1,136.4,136.4,134.5,12.27M,-0.41%,01-08-2023,88.5,87.65,89.45,87.5,44.06M,1.49%,01-08-2023,61.35,62,62.2,61.05,30.73M,-0.81%,01-Aug-23,45740,45782.75,45471.05,45592.5,175242040,8546.57,31-07-2023,"1,856.55","1,866.00","1,875.00","1,849.15",4.03M,-1.08%,31-07-2023,998.3,996,999.4,988.6,14.30M,0.21%,31-07-2023,620.2,616.65,621,614.5,8.61M,0.67%,31-07-2023,953.9,954.7,958.6,948.3,6.60M,0.42%,31-07-2023,"1,651.20","1,650.05","1,656.80","1,638.70",17.28M,0.47%,31-07-2023,"1,417.75","1,409.35","1,419.90","1,396.00",1.72M,1.13%,31-07-2023,729.85,716,732,716,1.32M,0.64%,31-07-2023,223.4,217.5,225.9,217.3,29.49M,2.90%,31-07-2023,202.2,202,203.75,200.8,14.25M,0.55%,31-07-2023,135.65,135.95,136.6,134.9,11.59M,0.15%,31-07-2023,87.2,85.5,88.3,84.05,101.48M,3.87%,31-07-2023,61.85,62,62.5,61.7,37.19M,-0.16%,31-Jul-23,45546.35,45694.9,45359.75,45651.1,247859113,8729.51
31-07-2023,"1,856.55","1,866.00","1,875.00","1,849.15",4.03M,-1.08%,31-07-2023,998.3,996,999.4,988.6,14.30M,0.21%,31-07-2023,620.2,616.65,621,614.5,8.61M,0.67%,31-07-2023,953.9,954.7,958.6,948.3,6.60M,0.42%,31-07-2023,"1,651.20","1,650.05","1,656.80","1,638.70",17.28M,0.47%,31-07-2023,"1,417.75","1,409.35","1,419.90","1,396.00",1.72M,1.13%,31-07-2023,729.85,716,732,716,1.32M,0.64%,31-07-2023,223.4,217.5,225.9,217.3,29.49M,2.90%,31-07-2023,202.2,202,203.75,200.8,14.25M,0.55%,31-07-2023,135.65,135.95,136.6,134.9,11.59M,0.15%,31-07-2023,87.2,85.5,88.3,84.05,101.48M,3.87%,31-07-2023,61.85,62,62.5,61.7,37.19M,-0.16%,31-Jul-23,45546.35,45694.9,45359.75,45651.1,247859113,8729.51,28-07-2023,"1,876.85","1,869.60","1,885.80","1,861.10",2.30M,0.17%,28-07-2023,996.2,988,998.7,977.05,12.58M,0.60%,28-07-2023,616.05,616.4,619.9,613.6,11.93M,-0.08%,28-07-2023,949.95,959.9,969.75,942.2,8.50M,-1.04%,28-07-2023,"1,643.50","1,661.50","1,668.90","1,641.10",20.51M,-1.77%,28-07-2023,"1,401.95","1,415.20","1,421.95","1,397.60",1.57M,-0.96%,28-07-2023,725.2,731.9,734.4,722.85,1.38M,-0.55%,28-07-2023,217.1,217.65,218.85,213.85,10.18M,0.25%,28-07-2023,201.1,198.7,201.8,197.5,14.09M,0.93%,28-07-2023,135.45,133.95,137.4,133.5,28.11M,1.16%,28-07-2023,83.95,83,84.15,82.55,31.51M,1.70%,28-07-2023,61.95,62.5,62.85,61.5,51.99M,-0.72%,28-Jul-23,45560.9,45727.75,45238.8,45468.1,194666588,8389.2
28-07-2023,"1,876.85","1,869.60","1,885.80","1,861.10",2.30M,0.17%,28-07-2023,996.2,988,998.7,977.05,12.58M,0.60%,28-07-2023,616.05,616.4,619.9,613.6,11.93M,-0.08%,28-07-2023,949.95,959.9,969.75,942.2,8.50M,-1.04%,28-07-2023,"1,643.50","1,661.50","1,668.90","1,641.10",20.51M,-1.77%,28-07-2023,"1,401.95","1,415.20","1,421.95","1,397.60",1.57M,-0.96%,28-07-2023,725.2,731.9,734.4,722.85,1.38M,-0.55%,28-07-2023,217.1,217.65,218.85,213.85,10.18M,0.25%,28-07-2023,201.1,198.7,201.8,197.5,14.09M,0.93%,28-07-2023,135.45,133.95,137.4,133.5,28.11M,1.16%,28-07-2023,83.95,83,84.15,82.55,31.51M,1.70%,28-07-2023,61.95,62.5,62.85,61.5,51.99M,-0.72%,28-Jul-23,45560.9,45727.75,45238.8,45468.1,194666588,8389.2,27-07-2023,"1,873.75","1,889.00","1,902.60","1,862.55",6.29M,-1.14%,27-07-2023,990.25,"1,002.55","1,006.50",987.2,25.93M,-0.62%,27-07-2023,616.55,616.4,621.25,613.1,17.44M,0.23%,27-07-2023,959.9,989.35,990,955.75,17.86M,-1.73%,27-07-2023,"1,673.15","1,699.90","1,703.00","1,667.45",29.87M,-1.04%,27-07-2023,"1,415.60","1,433.20","1,433.20","1,405.15",3.36M,-0.85%,27-07-2023,729.2,735.05,738.4,724.4,2.06M,-0.38%,27-07-2023,216.55,222,222.8,215.85,20.51M,-1.88%,27-07-2023,199.25,197,202.85,197,23.76M,0.76%,27-07-2023,133.9,134.3,135.55,133.55,20.70M,0.00%,27-07-2023,82.55,85.45,86.1,82.05,57.04M,-2.48%,27-07-2023,62.4,63.8,63.9,62.05,95.60M,-1.19%,27-Jul-23,46285.85,46310.1,45570.65,45679.3,320421936,14491.84
27-07-2023,"1,873.75","1,889.00","1,902.60","1,862.55",6.29M,-1.14%,27-07-2023,990.25,"1,002.55","1,006.50",987.2,25.93M,-0.62%,27-07-2023,616.55,616.4,621.25,613.1,17.44M,0.23%,27-07-2023,959.9,989.35,990,955.75,17.86M,-1.73%,27-07-2023,"1,673.15","1,699.90","1,703.00","1,667.45",29.87M,-1.04%,27-07-2023,"1,415.60","1,433.20","1,433.20","1,405.15",3.36M,-0.85%,27-07-2023,729.2,735.05,738.4,724.4,2.06M,-0.38%,27-07-2023,216.55,222,222.8,215.85,20.51M,-1.88%,27-07-2023,199.25,197,202.85,197,23.76M,0.76%,27-07-2023,133.9,134.3,135.55,133.55,20.70M,0.00%,27-07-2023,82.55,85.45,86.1,82.05,57.04M,-2.48%,27-07-2023,62.4,63.8,63.9,62.05,95.60M,-1.19%,27-Jul-23,46285.85,46310.1,45570.65,45679.3,320421936,14491.84,26-07-2023,"1,895.30","1,880.00","1,897.90","1,875.65",2.46M,1.06%,26-07-2023,996.45,993.1,997.75,990,12.78M,0.18%,26-07-2023,615.15,612,616.35,609.15,10.00M,0.91%,26-07-2023,976.8,966.85,980,963.3,8.30M,1.49%,26-07-2023,"1,690.70","1,699.60","1,699.60","1,688.00",12.40M,-0.35%,26-07-2023,"1,427.70","1,421.45","1,429.90","1,411.20",1.54M,0.87%,26-07-2023,732,738,738.9,730.4,1.17M,0.10%,26-07-2023,220.7,218.5,224,216.8,16.66M,1.15%,26-07-2023,197.75,197.35,198.5,195.65,15.92M,0.82%,26-07-2023,133.9,132.7,135,132.7,15.77M,0.98%,26-07-2023,84.65,83.15,84.8,83.1,35.42M,1.93%,26-07-2023,63.15,61,63.75,60.15,166.00M,4.04%,26-Jul-23,45935.15,46096.6,45804.7,46062.35,298409899,7779.64
26-07-2023,"1,895.30","1,880.00","1,897.90","1,875.65",2.46M,1.06%,26-07-2023,996.45,993.1,997.75,990,12.78M,0.18%,26-07-2023,615.15,612,616.35,609.15,10.00M,0.91%,26-07-2023,976.8,966.85,980,963.3,8.30M,1.49%,26-07-2023,"1,690.70","1,699.60","1,699.60","1,688.00",12.40M,-0.35%,26-07-2023,"1,427.70","1,421.45","1,429.90","1,411.20",1.54M,0.87%,26-07-2023,732,738,738.9,730.4,1.17M,0.10%,26-07-2023,220.7,218.5,224,216.8,16.66M,1.15%,26-07-2023,197.75,197.35,198.5,195.65,15.92M,0.82%,26-07-2023,133.9,132.7,135,132.7,15.77M,0.98%,26-07-2023,84.65,83.15,84.8,83.1,35.42M,1.93%,26-07-2023,63.15,61,63.75,60.15,166.00M,4.04%,26-Jul-23,45935.15,46096.6,45804.7,46062.35,298409899,7779.64,25-07-2023,"1,875.50","1,901.00","1,902.00","1,856.45",7.94M,-1.15%,25-07-2023,994.7,999,999,988.25,29.33M,0.27%,25-07-2023,609.6,621.8,621.8,604.2,18.50M,-1.30%,25-07-2023,962.5,977.65,977.65,953.8,13.45M,-0.93%,25-07-2023,"1,696.60","1,684.65","1,699.00","1,678.40",28.00M,1.08%,25-07-2023,"1,415.45","1,437.00","1,446.00","1,411.40",2.98M,-1.41%,25-07-2023,731.3,745,745.3,725.1,1.87M,-1.06%,25-07-2023,218.2,219.5,220.55,216.25,10.47M,-0.21%,25-07-2023,196.15,200.4,200.4,195.6,14.05M,-1.11%,25-07-2023,132.6,134.6,134.75,131.7,12.51M,-1.01%,25-07-2023,83.05,84.05,84.3,82.6,27.65M,-0.78%,25-07-2023,60.7,62.45,63,60.55,61.39M,-2.25%,25-Jul-23,46154.7,46156.1,45622.85,45845,228145332,13407.44
25-07-2023,"1,875.50","1,901.00","1,902.00","1,856.45",7.94M,-1.15%,25-07-2023,994.7,999,999,988.25,29.33M,0.27%,25-07-2023,609.6,621.8,621.8,604.2,18.50M,-1.30%,25-07-2023,962.5,977.65,977.65,953.8,13.45M,-0.93%,25-07-2023,"1,696.60","1,684.65","1,699.00","1,678.40",28.00M,1.08%,25-07-2023,"1,415.45","1,437.00","1,446.00","1,411.40",2.98M,-1.41%,25-07-2023,731.3,745,745.3,725.1,1.87M,-1.06%,25-07-2023,218.2,219.5,220.55,216.25,10.47M,-0.21%,25-07-2023,196.15,200.4,200.4,195.6,14.05M,-1.11%,25-07-2023,132.6,134.6,134.75,131.7,12.51M,-1.01%,25-07-2023,83.05,84.05,84.3,82.6,27.65M,-0.78%,25-07-2023,60.7,62.45,63,60.55,61.39M,-2.25%,25-Jul-23,46154.7,46156.1,45622.85,45845,228145332,13407.44,24-07-2023,"1,897.25","1,950.00","1,950.00","1,888.20",7.03M,-3.70%,24-07-2023,992,"1,004.95","1,008.70",990.1,21.69M,-0.50%,24-07-2023,617.65,615.05,621.9,614.3,11.76M,0.41%,24-07-2023,971.5,973.45,984.95,968.8,9.17M,0.02%,24-07-2023,"1,678.40","1,678.50","1,684.65","1,670.10",16.09M,0.16%,24-07-2023,"1,435.70","1,408.50","1,439.40","1,405.30",2.74M,2.01%,24-07-2023,739.15,740,744,726.45,3.67M,-3.67%,24-07-2023,218.65,220,220.75,216.7,12.97M,0.30%,24-07-2023,198.35,197.9,201.65,197.05,20.37M,0.89%,24-07-2023,133.95,134.5,135.3,133.4,11.44M,-0.15%,24-07-2023,83.7,83.4,85.5,83.1,52.75M,1.03%,24-07-2023,62.1,63.1,63.8,61.9,56.16M,-0.80%,24-Jul-23,46131.9,46191.5,45858.75,45923.05,225835415,10127.18
